BASKET_ID,COMMODITY_DESC
27686198454,['CHEESE']
27686198990,['GRAPES']
27686205751,"['CRACKERS/MISC BKD FD', 'DOG FOODS']"
27686215097,"['BAKED BREAD/BUNS/ROLLS', 'DINNER MXS:DRY', 'COLD CEREAL', 'FROZEN MEAT', 'FROZEN PIZZA', 'CANDY - PACKAGED', 'POTATOES', 'PASTA SAUCE', 'MEAT - MISC', 'HISPANIC', 'BAG SNACKS']"
27686216527,"['CRACKERS/MISC BKD FD', 'BAKED BREAD/BUNS/ROLLS', 'FLUID MILK PRODUCTS', 'CANDY - PACKAGED', 'ONIONS', 'SOUP', 'SPRING/SUMMER SEASONAL', 'TOMATOES', 'MELONS', 'CANNED JUICES', 'CHEESE', 'VEGETABLES SALAD', 'DRY BN/VEG/POTATO/RICE', 'APPLES', 'CONVENIENT BRKFST/WHLSM SNACKS', 'CITRUS', 'YOGURT', 'FROZEN']"
27686220151,"['REFRGRATD JUICES/DRNKS', ' ', 'FRZN VEGETABLE/VEG DSH', 'FRZN MEAT/MEAT DINNERS', 'TURKEY', 'HOUSEHOLD CLEANG NEEDS']"
27686222095,['HOSIERY/SOCKS']
27686222122,"['BERRIES', 'BAKED BREAD/BUNS/ROLLS', 'CHEESE']"
27686225751,"['BREAKFAST SAUSAGE/SANDWICHES', 'FEMININE HYGIENE', 'SOFT DRINKS', 'MILK BY-PRODUCTS', 'MARGARINES', 'CHEESE', 'SOAP - LIQUID & BAR']"
27686228072,"['CRACKERS/MISC BKD FD', 'COOKIES/CONES', 'COLD CEREAL', 'FRZN VEGETABLE/VEG DSH', 'SALAD MIX', 'FRZN NOVELTIES/WTR ICE', 'TOMATOES', 'ICE CREAM/MILK/SHERBTS', 'SALD DRSNG/SNDWCH SPRD']"
27686228548,"['CHICKEN', 'CANDY - CHECKLANE', 'BACON', 'DINNER SAUSAGE', 'DIETARY AID PRODUCTS', 'GREETING CARDS/WRAP/PARTY SPLY']"
27686233664,['BEERS/ALES']
27686234047,"['FRUIT - SHELF STABLE', 'SEAFOOD - MISC', 'BREAKFAST SWEETS', 'COFFEE', 'FACIAL TISS/DNR NAPKIN', 'SOFT DRINKS', 'SEAFOOD - FROZEN', 'BEEF', 'CONDIMENTS', 'CHEESE', 'ICE CREAM/MILK/SHERBTS', 'BAG SNACKS', 'OLIVES']"
27686240412,"['FRZN MEAT/MEAT DINNERS', 'FLUID MILK PRODUCTS']"
27686241201,"['CONVENIENT BRKFST/WHLSM SNACKS', 'CAT FOOD', 'CAT LITTER', 'ORAL HYGIENE PRODUCTS']"
27686241760,"['STATIONERY & SCHOOL SUPPLIES', 'BREAKFAST SWEETS']"
27686242028,"['FRZN ICE', 'WATER - CARBONATED/FLVRD DRINK', 'CHICKEN/POULTRY', 'SOFT DRINKS', 'BAKED SWEET GOODS', 'BAG SNACKS']"
27686248806,['SOFT DRINKS']
27686251729,"['DRY SAUCES/GRAVY', 'BAKED BREAD/BUNS/ROLLS', 'BEERS/ALES', 'FD WRAPS/BAGS/TRSH BG', 'DELI MEATS', 'CIGARETTES']"
27686251762,['COUPON/MISC ITEMS']
27686251884,"['FLUID MILK PRODUCTS', 'CAKES', 'SOFT DRINKS', 'SANDWICHES', 'BAG SNACKS']"
27686253883,"['BREAKFAST SWEETS', ' ', 'COFFEE', 'TOMATOES', 'CONVENIENT BRKFST/WHLSM SNACKS', 'HOT CEREAL']"
27686257897,"['BABY FOODS', 'COOKIES/CONES', 'FLUID MILK PRODUCTS', 'TROPICAL FRUIT', 'CANDY - CHECKLANE', 'TOMATOES', 'VEGETABLES SALAD', 'MEAT - MISC']"
27686260582,"['NEWSPAPER', 'SALADS/DIPS']"
27686261280,['SOFT DRINKS']
27686276770,"['SNKS/CKYS/CRKR/CNDY', 'CHICKEN', 'BREAKFAST SAUSAGE/SANDWICHES', 'BAKING NEEDS', 'BEEF', 'COUPON/MISC ITEMS']"
27686281096,"['REFRGRATD JUICES/DRNKS', 'SOFT DRINKS', 'BAG SNACKS', 'YOGURT']"
27686281812,['COFFEE']
27686291645,"['COOKIES/CONES', 'POPCORN', 'SOFT DRINKS', 'CANDY - PACKAGED', 'DELI MEATS', 'BAKING MIXES']"
27686295062,"['CARROTS', 'POTATOES', 'BEEF', 'ONIONS']"
27686295671,"['LUNCHMEAT', 'CRACKERS/MISC BKD FD', 'FLUID MILK PRODUCTS', 'CANNED JUICES']"
27686303210,"[' ', 'FLUID MILK PRODUCTS', 'REFRGRATD JUICES/DRNKS']"
27686311614,"['SALADS/DIPS', 'VEGETABLES - SHELF STABLE', 'BUTTER', 'BAKED BREAD/BUNS/ROLLS', 'TROPICAL FRUIT', 'BEANS - CANNED GLASS & MW', 'COCOA MIXES', 'TOMATOES', 'CRACKERS/MISC BKD FD', 'FRUIT - SHELF STABLE', 'FLUID MILK PRODUCTS', 'ICE CREAM/MILK/SHERBTS', 'BAKING MIXES', 'BAKED SWEET GOODS', 'BAG SNACKS', 'CANNED JUICES', 'REFRGRATD JUICES/DRNKS', 'BEEF', 'MEAT - SHELF STABLE']"
27686311620,"['CARROTS', 'PIES', 'CANDY - PACKAGED', 'BEEF', 'DELI MEATS', 'REFRGRATD DOUGH PRODUCTS', 'BAG SNACKS']"
27686313338,['SALAD BAR']
27686313465,['FLUID MILK PRODUCTS']
27686313570,"['BAKING MIXES', 'CANDY - CHECKLANE']"
27686313786,"['FRZN MEAT/MEAT DINNERS', 'FLUID MILK PRODUCTS', 'REFRGRATD JUICES/DRNKS']"
27686317624,"['SANDWICHES', 'BAKED BREAD/BUNS/ROLLS', 'BAG SNACKS', 'CHEESE']"
27686320236,['RW FRESH PROCESSED MEAT']
27686322568,"['PAPER TOWELS', 'FROZEN PIZZA', 'BABY HBC', 'VEGETABLES - SHELF STABLE', 'WATER - CARBONATED/FLVRD DRINK', 'HAIR CARE PRODUCTS', 'TROPICAL FRUIT', 'LAUNDRY ADDITIVES', 'MAKEUP AND TREATMENT', 'HAND/BODY/FACIAL PRODUCTS', 'DELI MEATS', 'MISCELLANEOUS HBC', 'FLUID MILK PRODUCTS', 'MARGARINES', 'SOAP - LIQUID & BAR', 'BAG SNACKS', 'YOGURT', 'DOMESTIC WINE', 'EGGS', 'SEAFOOD - FROZEN', 'BEEF', 'CHEESE', 'MEAT - MISC']"
27686330312,['COUPON/MISC ITEMS']
27686330338,"['MAKEUP AND TREATMENT', 'SOFT DRINKS']"
27686333242,"['BAKED BREAD/BUNS/ROLLS', 'SOFT DRINKS', 'DINNER MXS:DRY', 'CHICKEN/POULTRY']"
27686334147,"['BAKED BREAD/BUNS/ROLLS', 'SALAD MIX', 'MUSHROOMS', 'TOMATOES', 'HERBS', 'PASTA SAUCE', 'CHEESE', 'VEGETABLES - SHELF STABLE']"
27686341435,"['COOKIES', 'LUNCHMEAT', 'SOFT DRINKS', 'FLUID MILK PRODUCTS']"
27686342828,"['STATIONERY & SCHOOL SUPPLIES', 'BATH TISSUES']"
27686343118,"['SALAD BAR', 'DELI SUPPLIES']"
27686343441,"['CRACKERS/MISC BKD FD', 'FRUIT - SHELF STABLE', 'FLUID MILK PRODUCTS', 'SEAFOOD - SHELF STABLE', 'REFRGRATD JUICES/DRNKS', 'PAPER TOWELS', 'TROPICAL FRUIT', 'DINNER MXS:DRY', 'SOFT DRINKS', 'FROZEN PIZZA', 'CANDY - CHECKLANE', 'EGGS', 'SEAFOOD - FROZEN', 'ICE CREAM/MILK/SHERBTS', 'VEGETABLES - SHELF STABLE']"
27686360468,"['BROCCOLI/CAULIFLOWER', 'LUNCHMEAT', 'VEGETABLES - ALL OTHERS', 'TROPICAL FRUIT', 'PIES', 'REFRIGERATED', 'MILK BY-PRODUCTS', 'FD WRAPS/BAGS/TRSH BG', 'MARGARINES', 'YOGURT', 'CHEESE', 'FACIAL TISS/DNR NAPKIN', 'POTATOES', 'GRAPES', 'CANNED JUICES', 'GREETING CARDS/WRAP/PARTY SPLY']"
27686365477,"['LUNCHMEAT', 'SNACK NUTS', 'WATER - CARBONATED/FLVRD DRINK', 'SOFT DRINKS', 'CANDY - CHECKLANE', 'CHEESE', 'VALUE ADDED FRUIT', 'FRZN ICE', 'BAG SNACKS']"
27686366259,"['EYE AND EAR CARE PRODUCTS', 'STATIONERY & SCHOOL SUPPLIES', 'DEODORANTS', 'BOOKSTORE']"
27686367587,"['EGGS', 'FLUID MILK PRODUCTS', 'ICE CREAM/MILK/SHERBTS']"
27686367624,['STATIONERY & SCHOOL SUPPLIES']
27686368119,"['BROCCOLI/CAULIFLOWER', 'BAKED BREAD/BUNS/ROLLS', 'VEGETABLES - ALL OTHERS', 'TROPICAL FRUIT', 'CARROTS', 'SOFT DRINKS', 'FROZEN PIZZA', 'CANDY - CHECKLANE', 'BAG SNACKS', 'CHEESE', 'VALUE ADDED FRUIT', 'YOGURT', 'SALAD BAR', 'HISPANIC', 'GRAPES', 'PEPPERS-ALL']"
27686380604,['COUPON/MISC ITEMS']
27686387522,"['BAKED BREAD/BUNS/ROLLS', 'FRZN MEAT/MEAT DINNERS', 'PORK', 'MEAT - MISC', 'BAKED SWEET GOODS', 'HOT DOGS']"
27686410951,"['CAT FOOD', 'SOFT DRINKS']"
27686411158,"['CANDY - PACKAGED', 'ORAL HYGIENE PRODUCTS', 'GREETING CARDS/WRAP/PARTY SPLY']"
27686415723,"['BREAKFAST SAUSAGE/SANDWICHES', 'PIES', 'CHICKEN']"
27686417110,"['MISC. DAIRY', 'TROPICAL FRUIT', 'ISOTONIC DRINKS', 'FRZN NOVELTIES/WTR ICE', 'EGGS', 'BERRIES', 'VALUE ADDED FRUIT', 'YOGURT']"
27686421669,"['FLUID MILK PRODUCTS', 'DINNER SAUSAGE', 'CAT FOOD', 'SOFT DRINKS', 'CANDY - PACKAGED', 'DRY BN/VEG/POTATO/RICE', 'MEAT - SHELF STABLE', 'VEGETABLES - SHELF STABLE']"
27686434191,"['TROPICAL FRUIT', 'COFFEE', 'SOFT DRINKS', 'ROLLS', 'MAGAZINE', 'CHEESE', 'APPLES', 'FRZN BREAKFAST FOODS', 'BAG SNACKS']"
27686442086,"['ROLLS', 'PAPER HOUSEWARES', 'VEGETABLES - SHELF STABLE', 'OLIVES', 'TROPICAL FRUIT', 'FRZN NOVELTIES/WTR ICE', 'ONIONS', 'BAKING NEEDS', 'MOLASSES/SYRUP/PANCAKE MIXS', 'TOMATOES', 'WAREHOUSE SNACKS', 'FROZEN PIE/DESSERTS', 'CONVENIENT BRKFST/WHLSM SNACKS', 'CRACKERS/MISC BKD FD', 'SYRUPS/TOPPINGS', 'MILK BY-PRODUCTS', 'DRY MIX DESSERTS', 'BAKED SWEET GOODS', 'HOT DOGS', 'BAG SNACKS', 'HISPANIC', 'FROZEN MEAT', 'EGGS', 'BEEF', 'CHEESE', 'VEGETABLES SALAD', 'DRY BN/VEG/POTATO/RICE', 'MEAT - SHELF STABLE']"
27686443226,"['FLUID MILK PRODUCTS', 'TROPICAL FRUIT', 'DOG FOODS', 'CHEESE', 'ICE CREAM/MILK/SHERBTS']"
27686447505,"['FROZEN PIZZA', 'GREETING CARDS/WRAP/PARTY SPLY']"
27686457181,"['VEGETABLES - ALL OTHERS', 'TROPICAL FRUIT', 'REFRGRATD JUICES/DRNKS', 'EGGS', 'BEEF', 'VEGETABLES SALAD', 'POTATOES', 'PEPPERS-ALL']"
27686457268,['SOFT DRINKS']
27686461352,"['REFRIGERATED', 'FLUID MILK PRODUCTS', 'HAIR CARE PRODUCTS', 'FILM AND CAMERA PRODUCTS']"
27686462226,['PAPER TOWELS']
27686462927,"['DRY BN/VEG/POTATO/RICE', 'SUGARS/SWEETNERS', 'SPICES & EXTRACTS', 'DIAPERS & DISPOSABLES']"
27686466522,['COUPON/MISC ITEMS']
27686476059,"['VEGETABLES - SHELF STABLE', 'CHEESE']"
27686481246,"['YOGURT', 'FLUID MILK PRODUCTS', 'REFRGRATD JUICES/DRNKS']"
27686492839,"['VEGETABLES - ALL OTHERS', 'DOMESTIC WINE', 'SUGARS/SWEETNERS', 'BEEF', 'SALD DRSNG/SNDWCH SPRD']"
27686492841,"['CRACKERS/MISC BKD FD', 'DELI SPECIALTIES (RETAIL PK)', 'SALAD MIX', 'TOMATOES', 'PASTA SAUCE', 'FROZEN BREAD/DOUGH']"
27686493048,"['COOKIES/CONES', 'WATER - CARBONATED/FLVRD DRINK', 'COFFEE', 'SUGARS/SWEETNERS', 'SALAD MIX', 'CANDY - PACKAGED', 'ISOTONIC DRINKS', 'BEEF', 'CHEESE', 'FROZEN BREAD/DOUGH', 'CONVENIENT BRKFST/WHLSM SNACKS', 'SALD DRSNG/SNDWCH SPRD', 'YOGURT']"
27686503561,['COUPON/MISC ITEMS']
27686508102,"['LIQUOR', 'BEERS/ALES', 'SOFT DRINKS', 'BAG SNACKS', 'CANNED JUICES']"
27686515126,"['REFRGRATD JUICES/DRNKS', 'BREAKFAST SWEETS', 'SOFT DRINKS', 'FROZEN PIZZA', 'CHEESE', 'BAG SNACKS', 'YOGURT']"
27686517602,['BATH TISSUES']
27686517820,['SOFT DRINKS']
27686528544,"['BAKED BREAD/BUNS/ROLLS', 'CAT LITTER', 'SALAD MIX', 'FLORAL-FRESH CUT', 'BEEF', 'AUDIO/VIDEO PRODUCTS', 'MEAT - MISC', 'BAG SNACKS']"
27686530228,"['EGGS', 'HEAT/SERVE', 'BREAKFAST SAUSAGE/SANDWICHES', 'BACON']"
27686530401,"['FOOT CARE PRODUCTS', 'COLD CEREAL', ' ', 'SOUP', 'BAKED BREAD/BUNS/ROLLS', 'BEANS - CANNED GLASS & MW', 'BAKING NEEDS', 'TEAS', 'SPICES & EXTRACTS', 'CRACKERS/MISC BKD FD', 'DRIED FRUIT', 'FD WRAPS/BAGS/TRSH BG', 'SALD DRSNG/SNDWCH SPRD', 'PNT BTR/JELLY/JAMS', 'HOT CEREAL', 'COOKIES/CONES', 'DINNER MXS:DRY', 'PICKLE/RELISH/PKLD VEG', 'ROSES', 'SOFT DRINKS', 'MEAT - SHELF STABLE']"
27686530437,"['WATER - CARBONATED/FLVRD DRINK', 'BEERS/ALES', 'SOFT DRINKS', 'REFRIGERATED', 'FRZN ICE']"
27686530690,"['CRACKERS/MISC BKD FD', 'BAKED BREAD/BUNS/ROLLS', 'DRIED FRUIT', 'ONIONS', 'SOUP', 'TOMATOES', 'DELI MEATS', 'SALADS/DIPS']"
27686530783,['EGGS']
27686530949,['BAKED BREAD/BUNS/ROLLS']
27686531050,"['SOFT DRINKS', 'FROZEN PIZZA', 'CONDIMENTS/SAUCES']"
27686531865,['CANDY - CHECKLANE']
27686532119,"['PWDR/CRYSTL DRNK MX', 'PAPER HOUSEWARES']"
27686532957,"['FRZN VEGETABLE/VEG DSH', 'PWDR/CRYSTL DRNK MX']"
27686532958,"['PREPAID WIRELESS&ACCESSORIES', 'COUPON/MISC ITEMS']"
27686532964,"['PREPAID WIRELESS&ACCESSORIES', 'LUNCHMEAT', 'FRZN VEGETABLE/VEG DSH', 'FEMININE HYGIENE', 'MAKEUP AND TREATMENT', 'COUPON/MISC ITEMS']"
27686533310,"['FRZN POTATOES', 'FRZN VEGETABLE/VEG DSH', 'CHICKEN/POULTRY']"
27686533425,"['FLUID MILK PRODUCTS', 'POPCORN', 'BEERS/ALES', 'CANDY - PACKAGED', 'BERRIES', 'CANNED JUICES']"
27686535140,"['LUNCHMEAT', 'BAKED BREAD/BUNS/ROLLS', 'TROPICAL FRUIT', 'BEERS/ALES', 'PWDR/CRYSTL DRNK MX', 'POTATOES', 'MEAT - MISC', 'PEPPERS-ALL']"
27686551900,"['LUNCHMEAT', 'BAKED BREAD/BUNS/ROLLS', 'FLUID MILK PRODUCTS', 'COLD CEREAL', 'REFRGRATD JUICES/DRNKS', 'TROPICAL FRUIT', 'PAPER TOWELS', 'BREAKFAST SWEETS', 'COFFEE', 'FROZEN PIZZA', 'FACIAL TISS/DNR NAPKIN', 'HOT DOGS', 'BAG SNACKS', 'GREETING CARDS/WRAP/PARTY SPLY']"
27686556032,"['SOFT DRINKS', 'CIGARETTES']"
27686560133,"['REFRGRATD DOUGH PRODUCTS', 'FLUID MILK PRODUCTS', 'CANDY - PACKAGED', 'CANDY - CHECKLANE']"
27686570553,"['MISCELLANEOUS', 'COLD CEREAL', 'DEODORANTS', 'ANALGESICS', 'BERRIES', 'BAKED BREAD/BUNS/ROLLS', 'TROPICAL FRUIT', 'ONIONS', 'HAND/BODY/FACIAL PRODUCTS', 'FLUID MILK PRODUCTS', 'BREAKFAST SWEETS', 'BATH TISSUES', 'PIES', 'SOAP - LIQUID & BAR', 'HOT CEREAL', 'HOT DOGS', 'ORAL HYGIENE PRODUCTS', 'AIR CARE', 'FIRST AID PRODUCTS', 'CHEESE', 'VEGETABLES SALAD', 'VALUE ADDED FRUIT']"
27686580121,"['COLD CEREAL', 'FRZN MEAT/MEAT DINNERS', 'VEGETABLES - SHELF STABLE', 'BUTTER', 'BAKED BREAD/BUNS/ROLLS', 'TROPICAL FRUIT', 'ONIONS', 'CANDY - CHECKLANE', 'SALAD BAR', 'PEPPERS-ALL', 'CRACKERS/MISC BKD FD', 'FRZN VEGETABLE/VEG DSH', 'MILK BY-PRODUCTS', 'HOT CEREAL', 'BAG SNACKS', 'YOGURT', 'SOFT DRINKS', 'BEEF', 'CHEESE', 'REFRGRATD DOUGH PRODUCTS']"
27686580700,['REFRIGERATED']
27686581768,"['BROOMS AND MOPS', 'ELECTRICAL SUPPPLIES', 'FLUID MILK PRODUCTS', 'COLD CEREAL', 'REFRGRATD JUICES/DRNKS', 'CORN', 'DINNER SAUSAGE', 'FRZN MEAT/MEAT DINNERS', 'FROZEN PIZZA', 'DISHWASH DETERGENTS', 'BEEF', 'PASTA SAUCE', 'CHEESE', 'ICE CREAM/MILK/SHERBTS', 'DRY BN/VEG/POTATO/RICE', 'HEAT/SERVE', 'VEGETABLES - SHELF STABLE', 'CONDIMENTS/SAUCES']"
27686581900,"['DRY SAUCES/GRAVY', 'VEGETABLES - ALL OTHERS', 'BREAKFAST SAUSAGE/SANDWICHES', 'SOUP', 'COLD AND FLU', 'VEGETABLES - SHELF STABLE', 'ONIONS', 'DINNER SAUSAGE', 'CRACKERS/MISC BKD FD', 'FRUIT - SHELF STABLE', 'FLUID MILK PRODUCTS', 'CHICKEN/POULTRY', 'CAT FOOD', 'MUSHROOMS', 'FD WRAPS/BAGS/TRSH BG', 'ICE CREAM/MILK/SHERBTS', 'HISPANIC', 'SALD DRSNG/SNDWCH SPRD', 'BAG SNACKS', 'CANNED JUICES', 'YOGURT', 'PNT BTR/JELLY/JAMS', 'PROCESSED', 'SQUASH', 'ORGANICS FRUIT & VEGETABLES', 'EGGS', 'SEAFOOD - FROZEN', 'BEEF', 'CHEESE', 'COUPON/MISC ITEMS', 'CONDIMENTS/SAUCES']"
27686591677,"['DINNER MXS:DRY', 'FRZN NOVELTIES/WTR ICE', 'MILK BY-PRODUCTS', 'CHEESE', 'DRY MIX DESSERTS', 'MEAT - MISC', 'VALUE ADDED FRUIT', 'BAG SNACKS']"
27686592970,"['BROCCOLI/CAULIFLOWER', 'VEGETABLES - ALL OTHERS', 'COLD CEREAL', 'CARROTS', 'SOUP', 'NON-DAIRY BEVERAGES', 'VEGETABLES - SHELF STABLE', 'REFRGRATD DOUGH PRODUCTS', 'OLIVES', 'WATER - CARBONATED/FLVRD DRINK', 'BEANS - CANNED GLASS & MW', 'SALAD MIX', 'ONIONS', 'TOMATOES', 'DINNER SAUSAGE', 'POTATOES', 'PEPPERS-ALL', 'FLUID MILK PRODUCTS', 'CEREAL/BREAKFAST', 'MUSHROOMS', 'DRY MIX DESSERTS', 'PROCESSED', 'HISPANIC', 'YOGURT', 'GREETING CARDS/WRAP/PARTY SPLY', 'CANNED JUICES', 'REFRGRATD JUICES/DRNKS', 'PICKLE/RELISH/PKLD VEG', 'SOFT DRINKS', 'ORGANICS FRUIT & VEGETABLES', 'BEEF', 'CHEESE', 'MEAT - SHELF STABLE']"
27686597822,"['BAKED BREAD/BUNS/ROLLS', 'FLUID MILK PRODUCTS', 'CAT FOOD', 'EGGS', 'MARGARINES', 'CHEESE', 'PNT BTR/JELLY/JAMS']"
27686600827,"['FRZN MEAT/MEAT DINNERS', 'FEMININE HYGIENE', 'SOFT DRINKS', 'CANDY - CHECKLANE', 'ICE CREAM/MILK/SHERBTS']"
27686602756,"['COOKIES/CONES', 'SOFT DRINKS', 'BAG SNACKS']"
27686612076,"['CRACKERS/MISC BKD FD', 'FLUID MILK PRODUCTS', 'COLD CEREAL', 'AIR CARE', 'SWEET GOODS & SNACKS', 'FRZN MEAT/MEAT DINNERS', 'PWDR/CRYSTL DRNK MX', 'SOFT DRINKS', 'BATH TISSUES', 'MAGAZINE', 'PAPER HOUSEWARES', 'CHEESE', 'ICE CREAM/MILK/SHERBTS', 'CONVENIENT BRKFST/WHLSM SNACKS']"
27686612421,['FLUID MILK PRODUCTS']
27686613440,['DIAPERS & DISPOSABLES']
27686613442,"['LUNCHMEAT', 'FLUID MILK PRODUCTS', 'TROPICAL FRUIT', 'BEEF', 'CHEESE', 'REFRGRATD DOUGH PRODUCTS', 'BAKED SWEET GOODS']"
27686615076,"['COOKIES/CONES', 'FLUID MILK PRODUCTS', 'WATER - CARBONATED/FLVRD DRINK', 'REFRGRATD JUICES/DRNKS', 'TROPICAL FRUIT', 'SOFT DRINKS', 'CONVENIENT BRKFST/WHLSM SNACKS', 'CANNED JUICES']"
27686618274,['CIGARETTES']
27686622882,"['LUNCHMEAT', 'BREAKFAST SAUSAGE/SANDWICHES', 'BEEF', 'PASTA SAUCE', 'CHEESE', 'FROZEN BREAD/DOUGH']"
27686625250,"['FLUID MILK PRODUCTS', 'WATER - CARBONATED/FLVRD DRINK', 'COLD CEREAL', 'FROZEN PIZZA', 'DIAPERS & DISPOSABLES', 'CONVENIENT BRKFST/WHLSM SNACKS']"
27686631429,"['BAKED BREAD/BUNS/ROLLS', 'VEGETABLES - ALL OTHERS', 'SEAFOOD - SHELF STABLE', 'TROPICAL FRUIT', 'SALAD MIX', 'REFRIGERATED', 'CANDY - CHECKLANE', 'SOUP', 'TOMATOES', 'TEAS', 'SALD DRSNG/SNDWCH SPRD', 'CANNED JUICES']"
27686636184,"['TOBACCO OTHER', 'COUPON/MISC ITEMS', 'AUTOMOTIVE PRODUCTS']"
27686637235,"['BABY FOODS', 'WATER - CARBONATED/FLVRD DRINK', 'COLD CEREAL', 'CHICKEN', 'FRZN MEAT/MEAT DINNERS', 'BERRIES', 'BAKING NEEDS', 'DRY BN/VEG/POTATO/RICE', 'CANNED JUICES', 'STONE FRUIT', 'FROZEN BREAD/DOUGH', 'DINNER SAUSAGE', 'DIAPERS & DISPOSABLES', 'VEGETABLES - SHELF STABLE', 'GRAPES', 'YOGURT']"
27686642154,"['MEAT - SHELF STABLE', 'DIAPERS & DISPOSABLES', 'FLUID MILK PRODUCTS']"
27686646138,"['BAKED BREAD/BUNS/ROLLS', 'FLUID MILK PRODUCTS', 'FRZN MEAT/MEAT DINNERS', 'SOFT DRINKS', 'TEAS', 'HEAT/SERVE', 'SALAD BAR', 'BAG SNACKS']"
27686647270,"['BAKED BREAD/BUNS/ROLLS', 'SEAFOOD - SHELF STABLE', 'PICKLE/RELISH/PKLD VEG', 'SUGARS/SWEETNERS', 'FRZN MEAT/MEAT DINNERS', 'FRZN NOVELTIES/WTR ICE', 'FROZEN MEAT', 'EGGS', 'LAUNDRY DETERGENTS', 'BEEF', 'BAKING MIXES', 'MEAT - MISC', 'HISPANIC', 'DRY BN/VEG/POTATO/RICE', 'CANNED JUICES']"
27686647773,['DIAPERS & DISPOSABLES']
27686654011,"['FLUID MILK PRODUCTS', 'REFRGRATD JUICES/DRNKS', 'FRZN VEGETABLE/VEG DSH', 'BEANS - CANNED GLASS & MW', 'BEEF', 'FRZN POTATOES']"
27686654454,"['EYE AND EAR CARE PRODUCTS', 'SUNTAN', 'CANNED JUICES']"
27686665387,"['BAKED BREAD/BUNS/ROLLS', 'FLUID MILK PRODUCTS', 'REFRGRATD JUICES/DRNKS', 'BREAKFAST SWEETS', 'SUGARS/SWEETNERS', 'BEEF']"
27686666924,['LAXATIVES']
27686667527,"['BAKED BREAD/BUNS/ROLLS', 'FLUID MILK PRODUCTS', 'REFRGRATD JUICES/DRNKS', 'WAREHOUSE SNACKS', 'DELI MEATS', 'BAG SNACKS']"
27686675939,"['VEGETABLES - SHELF STABLE', 'FLUID MILK PRODUCTS', 'NEWSPAPER']"
27686677586,"['BAKED BREAD/BUNS/ROLLS', 'PORK', 'WAREHOUSE SNACKS', 'DINNER SAUSAGE', 'NO COMMODITY DESCRIPTION', 'MISC. DAIRY', 'SEAFOOD-FRESH', 'FLUID MILK PRODUCTS', 'CANNED MILK', 'HEAT/SERVE', 'BAG SNACKS', 'YOGURT', 'GREETING CARDS/WRAP/PARTY SPLY', 'LUNCHMEAT', 'DINNER MXS:DRY', 'SOFT DRINKS', 'BEEF', 'CHEESE', 'DRY BN/VEG/POTATO/RICE', 'MEAT - MISC']"
27686677646,['COUPON/MISC ITEMS']
27686679091,"['PAPER TOWELS', 'BREAKFAST SAUSAGE/SANDWICHES', 'SOFT DRINKS', 'CANDY - PACKAGED', 'EGGS', 'ANALGESICS', 'FRZN POTATOES', 'ORAL HYGIENE PRODUCTS']"
27686680545,"['COLD CEREAL', 'CARROTS', 'FROZEN PIZZA', 'PASTA SAUCE', 'VEGETABLES - SHELF STABLE', 'REFRGRATD DOUGH PRODUCTS', 'BAKED BREAD/BUNS/ROLLS', 'WATER - CARBONATED/FLVRD DRINK', 'TROPICAL FRUIT', 'FACIAL TISS/DNR NAPKIN', 'HOUSEHOLD CLEANG NEEDS', 'BAKING NEEDS', 'IN-STORE PHOTOFINISHING', 'TOMATOES', 'CHEESES', 'SPICES & EXTRACTS', 'DELI MEATS', 'MISC. DAIRY', 'CRACKERS/MISC BKD FD', 'FLUID MILK PRODUCTS', 'CEREAL/BREAKFAST', 'COFFEE', 'FRZN VEGETABLE/VEG DSH', 'BACON', 'MARGARINES', 'ICE CREAM/MILK/SHERBTS', 'DRY MIX DESSERTS', 'APPLES', 'BAKED SWEET GOODS', 'HOT DOGS', 'BAG SNACKS', 'CANNED JUICES', 'HOT CEREAL', 'YOGURT', 'COOKIES/CONES', 'FROZEN BREAD/DOUGH', 'FIRST AID PRODUCTS', 'SOFT DRINKS', 'FROZEN MEAT', 'EGGS', 'CHEESE', 'VEGETABLES SALAD', 'DRY BN/VEG/POTATO/RICE', 'MEAT - SHELF STABLE']"
27686682214,"['CIGARETTES', 'CANDY - CHECKLANE']"
27686687109,"['PEPPERS-ALL', 'BAKED BREAD/BUNS/ROLLS', 'CITRUS', 'CHEESE']"
27686693145,"['IRONING AND CHEMICALS', 'HOUSEHOLD CLEANG NEEDS']"
27686702598,"['BREAKFAST SAUSAGE/SANDWICHES', 'PASTA SAUCE', 'BUTTER', 'TROPICAL FRUIT', 'PORK', 'TOMATOES', 'BACON', 'MILK BY-PRODUCTS', 'HEAT/SERVE', 'REFRGRATD JUICES/DRNKS', 'CHICKEN', 'FROZEN MEAT', 'SEAFOOD - FROZEN', 'BEEF', 'CHEESE', 'VEGETABLES SALAD', 'FRZN POTATOES', 'REFRGRATD DOUGH PRODUCTS', 'DRY BN/VEG/POTATO/RICE']"
27686702611,['FUEL']
27686702622,['COUPON/MISC ITEMS']
27686706024,"['BROCCOLI/CAULIFLOWER', 'SNACK NUTS', 'VEGETABLES - ALL OTHERS', 'FLUID MILK PRODUCTS', 'CARROTS', 'ONIONS', 'SQUASH', 'BAKING NEEDS', 'POTATOES', 'HERBS', 'DELI MEATS', 'BREAD', 'SALD DRSNG/SNDWCH SPRD', 'BAG SNACKS']"
